"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"2170","","","","","","","","","","","","","","","","","","","",""
"2171","20171206","AL","BU","FG","J","JM","L","NI","PP","PTA","RB","ZC","ZN","","","","","","",""
"2172","","","","","","","","","","","","","","","","","","","",""
"2173","","","","","","","","","","","","","","","","","","","",""
"2174","","","","","","","","","","","","","","","","","","","",""
"2175","","","","","","","","","","","","","","","","","","","",""
"2176","","","","","","","","","","","","","","","","","","","",""
"2177","","","","","","","","","","","","","","","","","","","",""
"2178","","","","","","","","","","","","","","","","","","","",""
"2179","","","","","","","","","","","","","","","","","","","",""
"2180","","","","","","","","","","","","","","","","","","","",""
"2181","20171220","BU","CU","FG","JM","L","MA","NI","PP","PTA","RB","ZC","ZN","","","","","","",""
"2182","","","","","","","","","","","","","","","","","","","",""
"2183","","","","","","","","","","","","","","","","","","","",""
"2184","","","","","","","","","","","","","","","","","","","",""
"2185","","","","","","","","","","","","","","","","","","","",""
"2186","","","","","","","","","","","","","","","","","","","",""
"2187","","","","","","","","","","","","","","","","","","","",""
"2188","","","","","","","","","","","","","","","","","","","",""
"2189","","","","","","","","","","","","","","","","","","","",""
"2190","","","","","","","","","","","","","","","","","","","",""
"2191","20180104","AL","HC","JM","L","NI","PB","PTA","RB","ZC","ZN","","","","","","","","",""
"2192","","","","","","","","","","","","","","","","","","","",""
"2193","","","","","","","","","","","","","","","","","","","",""
"2194","","","","","","","","","","","","","","","","","","","",""
"2195","","","","","","","","","","","","","","","","","","","",""
"2196","","","","","","","","","","","","","","","","","","","",""
"2197","","","","","","","","","","","","","","","","","","","",""
"2198","","","","","","","","","","","","","","","","","","","",""
"2199","","","","","","","","","","","","","","","","","","","",""
"2200","","","","","","","","","","","","","","","","","","","",""
"2201","20180118","AL","HC","L","PB","PP","PTA","SN","","","","","","","","","","","",""
"2202","","","","","","","","","","","","","","","","","","","",""
"2203","","","","","","","","","","","","","","","","","","","",""
"2204","","","","","","","","","","","","","","","","","","","",""
"2205","","","","","","","","","","","","","","","","","","","",""
"2206","","","","","","","","","","","","","","","","","","","",""
"2207","","","","","","","","","","","","","","","","","","","",""
"2208","","","","","","","","","","","","","","","","","","","",""
"2209","","","","","","","","","","","","","","","","","","","",""
"2210","","","","","","","","","","","","","","","","","","","",""
"2211","20180201","AL","HC","J","JM","NI","PB","PP","PTA","SN","","","","","","","","","",""
"2212","","","","","","","","","","","","","","","","","","","",""
"2213","","","","","","","","","","","","","","","","","","","",""
"2214","","","","","","","","","","","","","","","","","","","",""
"2215","","","","","","","","","","","","","","","","","","","",""
"2216","","","","","","","","","","","","","","","","","","","",""
"2217","","","","","","","","","","","","","","","","","","","",""
"2218","","","","","","","","","","","","","","","","","","","",""
"2219","","","","","","","","","","","","","","","","","","","",""
"2220","","","","","","","","","","","","","","","","","","","",""
"2221","20180222","CS","FG","HC","L","MA","NI","OI","PB","PP","RB","ZN","","","","","","","",""
"2222","","","","","","","","","","","","","","","","","","","",""
"2223","","","","","","","","","","","","","","","","","","","",""
"2224","","","","","","","","","","","","","","","","","","","",""
"2225","","","","","","","","","","","","","","","","","","","",""
"2226","","","","","","","","","","","","","","","","","","","",""
"2227","","","","","","","","","","","","","","","","","","","",""
"2228","","","","","","","","","","","","","","","","","","","",""
"2229","","","","","","","","","","","","","","","","","","","",""
"2230","","","","","","","","","","","","","","","","","","","",""
"2231","20180308","C","CS","FG","M","MA","NI","OI","PB","","","","","","","","","","",""
"2232","","","","","","","","","","","","","","","","","","","",""
"2233","","","","","","","","","","","","","","","","","","","",""
"2234","","","","","","","","","","","","","","","","","","","",""
"2235","","","","","","","","","","","","","","","","","","","",""
"2236","","","","","","","","","","","","","","","","","","","",""
"2237","","","","","","","","","","","","","","","","","","","",""
"2238","","","","","","","","","","","","","","","","","","","",""
"2239","","","","","","","","","","","","","","","","","","","",""
"2240","","","","","","","","","","","","","","","","","","","",""
"2241","20180322","C","M","NI","OI","","","","","","","","","","","","","","",""
"2242","","","","","","","","","","","","","","","","","","","",""
"2243","","","","","","","","","","","","","","","","","","","",""
"2244","","","","","","","","","","","","","","","","","","","",""
"2245","","","","","","","","","","","","","","","","","","","",""
"2246","","","","","","","","","","","","","","","","","","","",""
"2247","","","","","","","","","","","","","","","","","","","",""
"2248","","","","","","","","","","","","","","","","","","","",""
"2249","","","","","","","","","","","","","","","","","","","",""
"2250","","","","","","","","","","","","","","","","","","","",""
"2251","20180409","C","FG","HC","JM","NI","","","","","","","","","","","","","",""
"2252","","","","","","","","","","","","","","","","","","","",""
"2253","","","","","","","","","","","","","","","","","","","",""
"2254","","","","","","","","","","","","","","","","","","","",""
"2255","","","","","","","","","","","","","","","","","","","",""
"2256","","","","","","","","","","","","","","","","","","","",""
"2257","","","","","","","","","","","","","","","","","","","",""
"2258","","","","","","","","","","","","","","","","","","","",""
"2259","","","","","","","","","","","","","","","","","","","",""
"2260","","","","","","","","","","","","","","","","","","","",""
"2261","20180423","C","FG","HC","JM","NI","OI","ZN","","","","","","","","","","","",""
"2262","","","","","","","","","","","","","","","","","","","",""
"2263","","","","","","","","","","","","","","","","","","","",""
"2264","","","","","","","","","","","","","","","","","","","",""
"2265","","","","","","","","","","","","","","","","","","","",""
"2266","","","","","","","","","","","","","","","","","","","",""
"2267","","","","","","","","","","","","","","","","","","","",""
"2268","","","","","","","","","","","","","","","","","","","",""
"2269","","","","","","","","","","","","","","","","","","","",""
"2270","","","","","","","","","","","","","","","","","","","",""
"2271","20180509","BU","HC","JM","MA","NI","OI","PB","PTA","","","","","","","","","","",""
"2272","","","","","","","","","","","","","","","","","","","",""
"2273","","","","","","","","","","","","","","","","","","","",""
"2274","","","","","","","","","","","","","","","","","","","",""
"2275","","","","","","","","","","","","","","","","","","","",""
"2276","","","","","","","","","","","","","","","","","","","",""
"2277","","","","","","","","","","","","","","","","","","","",""
"2278","","","","","","","","","","","","","","","","","","","",""
"2279","","","","","","","","","","","","","","","","","","","",""
"2280","","","","","","","","","","","","","","","","","","","",""
"2281","20180523","BU","HC","MA","NI","OI","PB","PTA","ZC","","","","","","","","","","",""
"2282","","","","","","","","","","","","","","","","","","","",""
"2283","","","","","","","","","","","","","","","","","","","",""
"2284","","","","","","","","","","","","","","","","","","","",""
"2285","","","","","","","","","","","","","","","","","","","",""
"2286","","","","","","","","","","","","","","","","","","","",""
"2287","","","","","","","","","","","","","","","","","","","",""
"2288","","","","","","","","","","","","","","","","","","","",""
"2289","","","","","","","","","","","","","","","","","","","",""
"2290","","","","","","","","","","","","","","","","","","","",""
"2291","","","","","","","","","","","","","","","","","","","",""
"2292","","","","","","","","","","","","","","","","","","","",""
"2293","","","","","","","","","","","","","","","","","","","",""
